Doc,Word,Baseline,System
p09/d3199,conquered,0,0
p09/d3201,wiped,1,1
p09/d3201,face,1,0
p09/d3201,handkerchief,1,0
p09/d3267,He,0,0
p09/d3267,was,0,1
p09/d3267,handsome,0,0
p09/d3267,man,1,0
p09/d3272,Tom,0,0
p09/d3272,paid,1,0
p09/d3272,bill,0,0
p09/d3327,Tom,0,0
p09/d3327,creepy,0,0
p09/d3337,absorbed,0,0
p09/d3337,video,0,0
p09/d3340,saw,0,0
p09/d3340,video,0,0
p09/d3360,hid,1,0
p09/d3360,it,0,0
p09/d3360,somewhere,0,0
p09/d3370,soccer,1,1
p09/d3370,game,1,0
p09/d3370,attracted,1,0
p09/d3370,large,0,0
p09/d3370,crowd,1,0
p09/d3382,All,0,0
p09/d3382,silent,0,0
p09/d3390,Tom,0,0
p09/d3390,worried,0,0
p09/d3390,Mary,0,0
p09/d3396,afraid,1,1
p09/d3396,bears,1,0
p09/d3398,escaped,0,0
p09/d3398,convict,1,0
p09/d3398,armed,0,1
p09/d3398,dangerous,1,0
p09/d3402,Tom,0,0
p09/d3402,very,0,1
p09/d3402,enthusiastic,1,1
p09/d3430,discovered,0,0
p09/d3430,secret,0,0
p09/d3430,passageway,1,0
p09/d3436,He,0,0
p09/d3436,smiled,0,1
p09/d3436,girl,1,0
p09/d3441,go,0,0
p09/d3441,pizza,1,0
p09/d3449,tired,0,0
p09/d3449,complaints,0,0
p09/d3464,door,1,0
p09/d3464,axed,0,0
p09/d3464,firefighters,0,0
p09/d3466,play,0,0
p09/d3487,desk,1,0
p09/d3487,good,0,0
p09/d3487,one,0,0
p09/d3506,Tom,0,0
p09/d3506,worried,0,0
p09/d3529,father,1,0
p09/d3529,cut,0,0
p09/d3529,wood,1,0
p09/d3529,saw,0,0
p09/d3558,licked,0,0
p09/d3558,it,0,0
p12/d0094,guys,1,1
p12/d0094,drinking,0,0
p12/d0244,swung,1,1
p12/d0244,sword,1,1
p12/d0761,wins,0,1
p12/d0761,Italian,0,0
p12/d0761,primaries,1,1
p12/d0789,Someone,1,1
p12/d0789,calling,0,0
p12/d0799,park,0,0
p12/d0821,He,0,0
p12/d0821,proud,1,1
p12/d0821,son,1,1
p12/d0837,He,0,0
p12/d0837,had,0,0
p12/d0837,shirt,1,0
p12/d0847,pleased,0,0
p12/d0847,dress,1,0
p12/d0869,parents,1,0
p12/d0869,are,0,0
p12/d0869,China,0,0
p12/d0877,invited,0,0
p12/d0877,old,0,0
p12/d0877,friend,1,0
p12/d0896,fixed,0,0
p12/d0896,radio,0,0
p12/d0902,ironed,1,1
p12/d0902,handkerchief,1,1
p12/d0922,snowed,1,1
p12/d0929,took,0,0
p12/d0929,taxi,0,0
p12/d0929,raining,1,0
p12/d0949,bought,1,0
p12/d0949,macaw,1,1
p12/d0958,School,0,0
p12/d0958,over,0,0
p12/d1112,stared,0,0
p12/d1366,GREAT,0,0
p12/d1366,ERRORS,0,0
p12/d1385,province,0,0
p12/d1385,Calgary,0,0
p12/d1385,located,0,0
p12/d1391,Shostakovich,0,0
p12/d1391,dedicated,0,1
p12/d1394,is,1,0
p12/d1394,TB,0,0
p12/d1397,reading,0,0
p12/d1397,book,1,0
p12/d1428,allergic,0,0
p12/d1428,pollen,1,0
p12/d1466,Tom,0,0
p12/d1466,is,1,0
p12/d1466,year,1,1
p12/d1466,old,0,0
p12/d1466,man,1,0
p12/d1503,He,0,0
p12/d1503,telephoned,0,0
p12/d1531,Tom,0,0
p12/d1531,dyed,1,0
p12/d1531,brown,0,0
p12/d1544,printer,0,1
p12/d1544,work,0,0
p12/d1557,true,0,0
p12/d1557,bought,1,0
p12/d1557,house,1,0
p12/d1557,London,0,0
p12/d1605,Tom,0,0
p12/d1605,allergic,0,0
p12/d1605,cats,1,0
p12/d1641,government,1,0
p12/d1641,considering,0,0
p12/d1643,faced,0,0
p12/d1643,serious,0,0
p12/d1643,situation,0,0
p12/d1660,sorry,0,0
p12/d1660,he,0,0
p12/d1660,committed,0,0
p12/d1660,suicide,1,1
p12/d1711,joking,1,0
p12/d1720,young,0,0
p12/d1730,hate,0,0
p12/d1756,zipper,0,0
p12/d1756,open,0,0
p12/d1815,street,1,0
p12/d1815,blocked,0,0
p12/d1815,huge,0,0
p12/d1815,truck,1,0
p12/d1817,Mary,0,0
p12/d1817,laughed,1,1
p12/d1817,threw,1,0
p12/d1817,pillow,1,1
p12/d1845,stories,0,0
p12/d1850,Cows,0,0
p12/d1850,abound,1,0
p12/d1850,farm,1,0
p12/d1856,is,1,0
p12/d1856,book,1,0
p12/d1907,Mary,0,0
p12/d1907,grabbed,0,0
p12/d1907,purse,0,0
p12/d1907,left,0,0
p12/d1910,excited,0,0
p12/d1918,score,0,0
p12/d1918,is,0,0
p12/d1922,Mary,0,0
p12/d1922,bought,1,0
p12/d1922,microscope,1,0
p12/d1982,thought,0,0
p12/d1982,busy,0,1
p12/d1995,war,1,0
p12/d1995,ended,1,0
p12/d1997,banged,0,0
p12/d1997,table,0,0
p12/d1997,fist,1,1
p12/d2043,He,0,0
p12/d2043,bought,1,0
p12/d2043,vegetables,1,0
p12/d2043,fruit,1,0
p12/d2068,ship,1,0
p12/d2068,unloading,0,0
p12/d2068,boxes,1,0
p12/d2070,institution,1,0
p12/d2070,established,1,0
p12/d2070,late,0,0
p12/d2094,jump,0,0
p12/d2094,water,0,0
p12/d2098,people,0,0
p12/d2098,committed,0,0
p12/d2098,suicide,1,1
p12/d2101,hated,1,1
p12/d2112,have,0,0
p12/d2112,bow,0,0
p12/d2112,play,0,0
p12/d2112,violin,1,0
p12/d2136,Mr,0,0
p12/d2136,Smith,0,0
p12/d2136,lives,0,0
p12/d2136,Kyoto,0,0
p12/d2176,Tom,0,0
p12/d2176,grabbed,0,0
p12/d2176,umbrella,1,0
p12/d2176,headed,1,1
p12/d2176,elevator,1,1
p12/d2192,rooster,0,0
p12/d2192,crows,0,1
p12/d2207,Mary,0,0
p12/d2207,hugged,0,0
p12/d2207,doll,1,1
p12/d2239,admits,1,0
p12/d2239,stole,0,0
p12/d2239,jewels,1,0
p12/d2253,Tom,0,0
p12/d2253,tackled,0,0
p12/d2253,problem,1,0
p12/d2253,immediately,1,0
p12/d2264,house,1,1
p12/d2264,years,0,1
p12/d2264,old,0,0
p12/d2274,Mary,0,0
p12/d2274,used,0,0
p12/d2274,Tom,0,0
p12/d2274,moods,0,0
p12/d2279,Tom,0,0
p12/d2279,dropped,1,0
p12/d2279,cup,1,0
p12/d2279,broke,0,0
p12/d2279,it,0,0
p12/d2307,turned,0,0
p12/d2307,scowled,1,0
p12/d2319,teeth,0,0
p12/d2319,hurts,0,0
p12/d2347,enjoyed,1,0
p12/d2357,Tom,0,0
p12/d2357,folding,0,0
p12/d2357,laundry,1,1
p12/d2367,Tom,0,0
p12/d2367,mad,0,0
p12/d2370,is,1,0
p12/d2370,soldier,1,0
p12/d2381,Tom,0,0
p12/d2381,bought,1,1
p12/d2381,squirrelfish,0,0
p12/d2381,aquarium,1,1
p12/d2424,sleep,0,0
p12/d2453,love,0,0
p12/d2453,dogs,1,0
p12/d2470,Paul,0,0
p12/d2470,vigorous,0,0
p12/d2470,Marc,0,0
p12/d2485,police,1,1
p12/d2485,searching,1,0
p12/d2485,prisoner,1,0
p12/d2497,wrong,0,0
p12/d2513,planted,1,0
p12/d2513,pansies,1,0
p12/d2518,Tom,0,0
p12/d2518,gone,0,0
p12/d2518,Boston,0,0
p12/d2543,is,0,0
p12/d2543,ticket,1,0
p12/d2559,He,0,0
p12/d2559,fool,1,0
p12/d2561,He,0,0
p12/d2561,speak,0,0
p12/d2561,English,1,0
p12/d2562,He,0,0
p12/d2562,owns,1,1
p12/d2562,private,0,0
p12/d2562,jet,1,0
p12/d2605,gown,1,0
p12/d2605,made,0,0
p12/d2605,silk,1,1
p12/d2609,destroying,1,0
p12/d2609,rainforest,0,0
p12/d2624,Tom,0,0
p12/d2624,useless,1,1
p12/d2625,He,0,0
p12/d2625,whispered,1,0
p12/d2625,he,0,0
p12/d2625,hungry,1,0
p12/d2699,soldier,1,0
p12/d2699,gave,0,0
p12/d2699,water,0,0
p12/d2736,one,0,0
p12/d2736,expendable,1,1
p12/d2802,ship,1,0
p12/d2802,stop,0,0
p12/d2802,Yokohama,0,0
p12/d2804,Tom,0,0
p12/d2804,left,0,0
p12/d2804,days,0,0
p12/d2819,vote,0,0
p12/d2819,Tom,0,0
p12/d2821,Tom,0,0
p12/d2821,ate,0,0
p12/d2821,vegan,1,0
p12/d2821,lasagna,1,0
p12/d2868,He,0,0
p12/d2868,studying,0,0
p12/d2871,overreact,1,1
p12/d2907,Tom,0,0
p12/d2907,wrote,0,0
p12/d2917,cut,0,0
p12/d2917,hacksaw,1,1
p12/d2920,closing,0,0
p12/d2920,store,0,0
p12/d2981,jacket,1,0
p12/d3026,paid,1,0
p12/d3026,yen,0,0
p12/d3026,atlas,0,1
p12/d3037,think,0,0
p12/d3037,right,0,0
p12/d3037,arm,1,0
p12/d3037,broken,0,0
p12/d3065,He,0,0
p12/d3065,richer,1,0
p12/d3066,None,0,0
p12/d3066,balls,1,0
p12/d3066,yellow,0,0
p12/d3079,Tom,0,0
p12/d3079,finished,0,0
p12/d3079,soup,1,0
p12/d3094,He,0,0
p12/d3094,years,0,0
p12/d3094,old,0,0
p12/d3107,repair,0,0
p12/d3107,refrigerator,1,0
p12/d3130,agrees,1,0
p12/d3230,Tom,0,0
p12/d3230,told,0,0
p12/d3230,allergic,0,0
p12/d3230,cats,1,0
p12/d3237,surname,1,0
p12/d3237,pronounced,1,0
p12/d3247,Tom,0,0
p12/d3247,videotaped,1,1
p12/d3247,it,0,0
p12/d3250,wearing,0,0
p12/d3250,coat,1,0
p12/d3297,He,0,0
p12/d3297,drink,0,0
p12/d3297,beer,1,0
p12/d3307,Tom,0,0
p12/d3307,started,0,0
p12/d3307,relax,1,0
p12/d3324,sky,1,1
p12/d3324,became,1,1
p12/d3324,overcast,0,0
p12/d3331,gave,0,0
p12/d3331,sedative,1,0
p12/d3346,cultivate,1,0
p12/d3346,rice,0,0
p12/d3353,he,0,0
p12/d3353,comes,0,0
p12/d3353,Tokyo,0,0
p12/d3353,stays,0,0
p12/d3408,one,0,0
p12/d3408,dance,0,0
p12/d3429,Tom,0,0
p12/d3429,plays,0,0
p12/d3429,guitar,1,1
p12/d3475,young,0,0
p12/d3475,girl,1,0
p12/d3475,singing,0,0
p12/d3490,Tom,0,0
p12/d3490,poured,1,0
p12/d3490,drink,1,0
p12/d3517,owed,0,1
p12/d3517,dollars,1,0
p12/d3548,makes,0,0
p12/d3548,mistakes,1,0
p12/d3550,wrong,0,0
p12/d3550,so,0,0
p13/d0003,boy,0,0
p13/d0003,spanking,0,0
p13/d0003,man,1,0
p13/d0003,toy,0,0
p13/d0003,weapon,1,1
p13/d0033,young,0,0
p13/d0033,man,1,0
p13/d0033,sitting,0,0
p13/d0033,bench,1,0
p13/d0038,cheerleaders,0,0
p13/d0038,relaxing,1,1
p13/d0039,Somebody,1,1
p13/d0039,playing,0,0
p13/d0039,guitar,1,0
p13/d0040,band,0,0
p13/d0040,singing,0,0
p13/d0040,loudly,1,1
p13/d0042,dog,1,0
p13/d0042,jumping,0,0
p13/d0042,shade,1,0
p13/d0042,trees,1,0
p13/d0044,little,0,0
p13/d0044,girl,0,0
p13/d0044,looking,0,0
p13/d0044,man,1,0
p13/d0044,costume,1,0
p13/d0046,man,1,0
p13/d0046,seasoning,0,1
p13/d0046,meat,1,0
p13/d0047,men,0,0
p13/d0047,putting,0,0
p13/d0047,suitcases,0,0
p13/d0047,trunk,0,0
p13/d0047,car,1,1
p13/d0050,woman,1,0
p13/d0050,stirring,0,0
p13/d0050,meat,1,0
p13/d0050,bowl,1,0
p13/d0060,people,0,0
p13/d0060,sitting,0,0
p13/d0060,comfortably,0,0
p13/d0060,bench,1,0
p13/d0101,fire,1,0
p13/d0101,originated,1,1
p13/d0101,carelessness,1,0
p13/d0712,Illinois,0,0
p13/d0712,borders,0,0
p13/d0712,Missouri,0,0
p13/d0713,Canada,0,0
p13/d0713,beat,0,0
p13/d0713,USA,0,0
p13/d0760,located,0,0
p13/d0760,Africa,0,0
p13/d0765,located,0,0
p13/d0765,Alexandria,0,0
p13/d0773,guess,0,0
p13/d0773,right,0,0
p13/d0778,Is,1,0
p13/d0778,it,0,0
p13/d0778,serious,1,0
p13/d0789,was,0,0
p13/d0789,dam,1,0
p13/d0824,fine,0,0
p13/d0827,According,0,0
p13/d0827,papers,0,0
p13/d0827,man,1,0
p13/d0827,finally,1,0
p13/d0827,confessed,1,0
p13/d0859,Short,0,0
p13/d0859,skirts,1,0
p13/d0874,is,0,0
p13/d0874,Dutch,0,0
p13/d0876,split,0,0
p13/d0876,bill,0,0
p13/d0894,He,0,0
p13/d0894,intelligent,1,0
p13/d0894,brother,1,0
p13/d0897,heavier,0,0
p13/d0907,He,0,0
p13/d0907,play,0,0
p13/d0907,flute,1,0
p13/d0913,are,0,0
p13/d0913,workaholic,1,0
p13/d0950,guy,1,0
p13/d0950,completely,0,0
p13/d0950,nuts,0,0
p13/d1148,hailed,0,0
p13/d1148,cab,0,0
p13/d1234,match,0,0
p13/d1234,lasted,1,1
p13/d1234,hours,0,0
p13/d1260,defeated,0,0
p13/d1260,Spain,0,0
p13/d1262,Brazilian,0,0
p13/d1262,police,1,1
p13/d1262,arrested,0,0
p13/d1262,German,0,0
p13/d1381,die,0,0
p13/d1382,year,0,0
p13/d1382,movie,1,1
p13/d1382,made,0,0
p13/d1384,stabbed,0,0
p13/d1390,Who,0,0
p13/d1390,is,0,1
p13/d1390,Japanese,0,0
p13/d1400,Tom,0,0
p13/d1400,killed,1,0
p13/d1437,true,0,0
p13/d1437,Tom,0,0
p13/d1437,innocent,0,1
p13/d1454,It,0,0
p13/d1462,He,0,0
p13/d1462,married,0,0
p13/d1462,rich,0,0
p13/d1462,girl,1,1
p13/d1492,spoke,0,0
p13/d1492,telephone,1,1
p13/d1526,snake,1,0
p13/d1526,swallowed,1,0
p13/d1526,frog,1,0
p13/d1527,Tom,0,0
p13/d1527,switched,0,0
p13/d1527,TV,0,0
p13/d1529,Mary,0,0
p13/d1529,lives,0,0
p13/d1529,Cairo,0,0
p13/d1541,pens,1,0
p13/d1541,are,0,0
p13/d1559,Tom,0,0
p13/d1559,exaggerates,0,0
p13/d1561,Compare,0,1
p13/d1561,answers,0,0
p13/d1561,teacher,1,0
p13/d1571,Tom,0,0
p13/d1571,writing,0,0
p13/d1571,book,1,0
p13/d1573,Dinner,1,1
p13/d1573,ready,0,1
p13/d1589,run,0,0
p13/d1589,kilometers,1,1
p13/d1589,daily,0,0
p13/d1659,like,0,0
p13/d1659,horses,1,0
p13/d1675,heart,0,0
p13/d1675,hammering,0,0
p13/d1691,has,0,0
p13/d1691,brother,1,0
p13/d1691,Tokyo,0,0
p13/d1719,plane,0,0
p13/d1719,leaves,0,0
p13/d1743,Tom,0,0
p13/d1743,loves,0,0
p13/d1743,Mary,0,0
p13/d1743,love,0,0
p13/d1758,He,0,0
p13/d1758,knows,0,1
p13/d1758,none,0,0
p13/d1773,flies,0,0
p13/d1773,buzzing,1,0
p13/d1795,brother,1,0
p13/d1795,clean,0,0
p13/d1795,room,1,0
p13/d1798,brushed,1,0
p13/d1798,hair,1,0
p13/d1799,bracelet,0,0
p13/d1799,expensive,1,1
p13/d1799,one,0,0
p13/d1847,hungry,1,0
p13/d1864,gets,0,0
p13/d1874,It,0,0
p13/d1880,He,0,0
p13/d1880,plastered,0,0
p13/d1910,He,0,0
p13/d1910,engaged,0,0
p13/d1910,new,1,1
p13/d1910,novel,1,0
p13/d1920,born,0,0
p13/d1920,Boston,0,0
p13/d1940,trash,0,0
p13/d1940,floor,1,0
p13/d1943,coin,1,0
p13/d1943,rolled,1,0
p13/d1943,desk,1,0
p13/d1964,Tom,0,0
p13/d1964,detests,0,0
p13/d1964,Mary,0,0
p13/d1966,wealth,1,1
p13/d1966,he,0,0
p13/d1966,happy,0,0
p13/d1979,tore,0,0
p13/d1979,letter,1,0
p13/d1992,Tom,0,0
p13/d1992,have,0,0
p13/d1992,dog,1,0
p13/d1992,he,0,0
p13/d1995,ate,0,1
p13/d1995,curry,1,0
p13/d1997,sheep,1,1
p13/d1997,bleats,0,0
p13/d2016,answer,1,0
p13/d2016,clear,0,1
p13/d2056,bag,1,0
p13/d2056,is,0,0
p13/d2098,airplane,1,1
p13/d2098,arrive,1,1
p13/d2121,take,0,0
p13/d2121,photos,0,0
p13/d2185,buying,0,0
p13/d2185,meat,1,0
p13/d2185,vegetables,1,0
p13/d2195,stronger,1,0
p13/d2200,found,0,0
p13/d2200,somebody,1,1
p13/d2201,bought,1,0
p13/d2201,biro,0,0
p13/d2201,dollars,1,0
p13/d2206,Kyoto,0,0
p13/d2206,visited,0,0
p13/d2206,tourists,1,0
p13/d2209,Tom,0,0
p13/d2209,used,1,1
p13/d2209,fake,0,0
p13/d2209,ID,0,0
p13/d2232,instruments,0,0
p13/d2232,play,0,0
p13/d2271,car,1,1
p13/d2271,is,0,0
p13/d2278,He,0,0
p13/d2278,nice,0,0
p13/d2278,guy,1,1
p13/d2281,went,0,0
p13/d2281,bed,1,0
p13/d2281,yesterday,0,0
p13/d2294,Tom,0,0
p13/d2319,mountain,1,1
p13/d2319,rises,0,0
p13/d2319,plain,1,0
p13/d2331,beauty,0,0
p13/d2331,is,1,0
p13/d2350,Tom,0,0
p13/d2350,flinched,1,0
p13/d2353,fireman,0,0
p13/d2353,extinguish,0,0
p13/d2353,flames,0,0
p13/d2453,brought,1,0
p13/d2453,sandwich,1,0
p13/d2501,Tom,0,0
p13/d2501,is,1,0
p13/d2501,proficient,0,0
p13/d2501,marksman,1,1
p13/d2512,kids,0,0
p13/d2512,had,1,0
p13/d2512,balloons,0,1
p13/d2548,owe,0,1
p13/d2548,yen,0,1
p13/d2551,Tom,0,0
p13/d2551,is,0,0
p13/d2551,excellent,0,0
p13/d2551,physician,0,0
p13/d2559,votes,1,0
p13/d2559,illegal,1,1
p13/d2605,resent,1,0
p13/d2605,cynical,0,0
p13/d2605,remarks,1,0
p13/d2606,Who,0,0
p13/d2606,win,0,0
p13/d2643,plus,0,0
p13/d2643,is,0,0
p13/d2711,rock,1,1
p13/d2711,moved,0,0
p13/d2711,dynamite,1,1
p13/d2713,wandered,0,0
p13/d2713,country,0,0
p13/d2719,dug,0,0
p13/d2719,grave,0,1
p13/d2721,priest,1,1
p13/d2721,blessed,1,0
p13/d2721,congregation,1,0
p13/d2764,intelligent,1,0
p13/d2764,he,0,0
p13/d2772,suffer,0,0
p13/d2772,osteoporosis,1,0
p13/d2833,manners,0,0
p13/d2833,are,0,0
p13/d2833,gentleman,1,1
p13/d2857,America,0,0
p13/d2857,is,1,0
p13/d2857,country,0,1
p13/d2857,it,0,0
p13/d2857,continent,1,1
p13/d2905,pricked,0,0
p13/d2937,boys,0,0
p13/d2937,running,0,1
p13/d2937,park,0,0
p13/d2985,was,0,0
p13/d2985,middle,0,0
p13/d2985,garden,1,0
p13/d2987,Prostitution,1,1
p13/d2987,legal,1,0
p13/d2987,Germany,0,0
p13/d2990,coffee,1,0
p13/d3006,have,0,0
p13/d3006,friends,1,0
p13/d3006,supporting,0,0
p13/d3073,tree,1,0
p13/d3073,throws,0,0
p13/d3073,shadow,1,0
p13/d3073,grass,1,0
p13/d3095,studying,0,0
p13/d3095,Farsi,0,0
p13/d3125,Tom,0,0
p13/d3125,took,0,0
p13/d3125,tie,0,0
p13/d3153,lives,0,0
p13/d3153,Boston,0,0
p13/d3153,Massachusetts,0,0
p13/d3174,soup,1,0
p13/d3174,hot,1,0
p13/d3174,drink,0,0
p13/d3174,it,0,0
p13/d3187,said,0,0
p13/d3187,wrong,0,0
p13/d3190,Mike,0,0
p13/d3190,is,0,0
p13/d3190,team,1,0
p13/d3190,captain,0,1
p13/d3197,gave,0,0
p13/d3197,fake,0,0
p13/d3220,dialed,0,0
p13/d3220,wrong,0,0
p13/d3220,number,0,0
p13/d3251,chatted,0,0
p13/d3251,weather,1,0
p13/d3256,watch,1,0
p13/d3256,repaired,1,0
p13/d3301,free,0,0
p13/d3308,is,1,0
p13/d3308,exciting,0,0
p13/d3308,sport,1,0
p13/d3356,like,0,0
p13/d3390,adores,1,1
p13/d3390,it,0,0
p13/d3488,T-shirt,0,0
p13/d3488,costs,0,0
p13/d3488,euro,1,0
p13/d3491,people,0,0
p13/d3491,dealing,0,0
p13/d3491,allergies,1,0
p13/d3497,born,0,0
p13/d3515,Tom,0,0
p13/d3515,loaded,1,0
p13/d3515,ambulance,1,1
p13/d3517,Mike,0,0
p13/d3517,telephoned,0,0
p13/d3517,police,1,1
p13/d3529,boat,1,1
p13/d3529,seaworthy,1,1
p13/d3532,He,0,0
p13/d3532,hungry,1,1
p13/d3532,thirsty,0,0
p13/d3554,door,1,0
p13/d3554,ajar,0,0
p13/d3557,wind,1,0
p13/d3557,howling,0,0
p14/d0058,cubs,0,0
p14/d0058,playing,0,0
p14/d0713,Italy,0,0
p14/d0713,beat,0,0
p14/d0713,Kazakhstan,0,0
p14/d0716,murdered,1,0
p14/d0716,Moscow,0,0
p14/d0849,removed,1,0
p14/d0849,dishes,1,0
p14/d0849,table,0,0
p14/d0867,father,1,0
p14/d0867,shaving,0,0
p14/d0867,bathroom,1,1
p14/d0876,wrote,0,0
p14/d0895,He,0,0
p14/d0895,tired,0,0
p14/d0895,study,0,0
p14/d0898,Tokyo,0,0
p14/d0898,bigger,0,0
p14/d0898,Rome,0,0
p14/d0953,Tom,0,0
p14/d0953,have,0,0
p14/d1383,continent,1,1
p14/d1383,is,0,0
p14/d1383,Scotland,0,0
p14/d1384,is,0,0
p14/d1384,located,0,0
p14/d1385,is,0,0
p14/d1385,real,0,0
p14/d1385,name,1,0
p14/d1394,countries,0,0
p14/d1394,visited,0,0
p14/d1396,is,0,0
p14/d1410,one,0,0
p14/d1410,blaming,1,0
p14/d1414,cousin,1,0
p14/d1414,hooked,0,0
p14/d1414,smack,0,0
p14/d1422,talked,1,0
p14/d1439,Tom,0,0
p14/d1439,Mary,0,0
p14/d1439,folded,0,0
p14/d1439,flag,1,0
p14/d1445,went,0,0
p14/d1445,room,1,0
p14/d1445,lay,0,0
p14/d1445,bed,0,0
p14/d1448,is,0,0
p14/d1448,radio,0,0
p14/d1448,table,0,0
p14/d1487,Playing,0,0
p14/d1487,tennis,1,0
p14/d1487,good,0,0
p14/d1487,health,1,0
p14/d1544,Tom,0,0
p14/d1544,Mary,0,0
p14/d1544,played,1,0
p14/d1544,draughts,0,0
p14/d1574,kind,0,0
p14/d1574,American,0,0
p14/d1574,accent,1,0
p14/d1574,Tom,0,0
p14/d1574,have,0,0
p14/d1581,Tom,0,0
p14/d1581,fixed,0,0
p14/d1581,it,0,0
p14/d1589,boy,0,0
p14/d1589,carved,0,0
p14/d1589,name,1,0
p14/d1589,tree,1,0
p14/d1600,father,1,1
p14/d1600,is,0,1
p14/d1619,injured,0,0
p14/d1619,removed,1,0
p14/d1619,scene,1,0
p14/d1628,Pineapple,0,0
p14/d1628,rich,0,0
p14/d1629,forces,0,0
p14/d1629,occupied,0,0
p14/d1629,city,1,1
p14/d1704,baked,1,0
p14/d1704,pie,1,0
p14/d1711,He,0,0
p14/d1711,running,0,0
p14/d1723,playing,0,0
p14/d1723,tennis,1,0
p14/d1740,loves,0,0
p14/d1740,war,1,0
p14/d1744,Thai,0,0
p14/d1784,house,1,0
p14/d1784,full,0,0
p14/d1800,had,0,0
p14/d1800,fun,1,0
p14/d1837,have,0,0
p14/d1837,lunch,1,1
p14/d1901,Nobody,0,0
p14/d1901,listens,1,0
p14/d1912,Tom,0,0
p14/d1912,Mary,0,0
p14/d1912,playing,0,0
p14/d1912,darts,1,1
p14/d1916,girls,1,1
p14/d1916,class,0,0
p14/d1916,kind,0,0
p14/d1931,Mary,0,0
p14/d1931,auditioned,1,1
p14/d1931,part,0,0
p14/d1943,Tom,0,0
p14/d1943,wish,1,1
p14/d1943,granted,0,0
p14/d1977,None,0,0
p14/d1977,books,1,0
p14/d1977,instructive,1,1
p14/d1988,lasted,1,0
p14/d1989,table,0,0
p14/d1989,loaded,0,0
p14/d1989,fruit,1,0
p14/d2005,He,0,0
p14/d2005,pays,0,0
p14/d2005,piper,1,0
p14/d2005,calls,0,0
p14/d2005,tune,1,1
p14/d2006,accused,0,1
p14/d2006,negligence,1,1
p14/d2023,overweight,0,0
p14/d2028,time,0,0
p14/d2028,shop,1,0
p14/d2028,close,0,0
p14/d2077,played,1,0
p14/d2077,baseball,1,1
p14/d2085,years,0,0
p14/d2085,younger,0,1
p14/d2098,He,0,0
p14/d2098,Mary,0,0
p14/d2101,Nobody,0,0
p14/d2101,likes,0,0
p14/d2101,impolite,1,1
p14/d2101,salesmen,1,0
p14/d2118,boy,0,0
p14/d2118,tired,0,1
p14/d2122,Tom,0,0
p14/d2122,busy,0,0
p14/d2134,hate,0,1
p14/d2134,Boston,0,0
p14/d2158,parents,1,0
p14/d2158,are,0,0
p14/d2158,doctors,1,0
p14/d2167,alarm,0,0
p14/d2167,went,0,0
p14/d2169,plane,0,0
p14/d2169,took,0,0
p14/d2176,took,0,0
p14/d2176,hour,1,0
p14/d2176,read,0,1
p14/d2176,book,1,0
p14/d2193,Tom,0,0
p14/d2193,Mary,0,0
p14/d2193,flew,1,0
p14/d2193,Boston,0,0
p14/d2193,yesterday,0,0
p14/d2225,is,0,0
p14/d2225,favorite,0,0
p14/d2233,Tom,0,0
p14/d2233,grabbed,0,0
p14/d2233,wiped,1,1
p14/d2233,hands,0,0
p14/d2264,Tom,0,0
p14/d2264,stole,0,1
p14/d2301,Charlemagne,0,0
p14/d2301,crowned,1,0
p14/d2301,Pope,1,0
p14/d2318,grown,0,0
p14/d2332,busy,0,0
p14/d2390,watching,0,0
p14/d2390,Olympics,0,0
p14/d2394,noticed,0,0
p14/d2438,spoke,0,0
p14/d2438,hour,1,1
p14/d2439,handwriting,1,1
p14/d2439,it,0,0
p14/d2443,very,0,0
p14/d2443,kind,0,1
p14/d2461,pay,0,1
p14/d2463,brain,1,0
p14/d2463,bubbles,0,0
p14/d2463,new,1,0
p14/d2463,ideas,1,0
p14/d2547,boat,1,0
p14/d2547,hugged,0,1
p14/d2547,shore,1,0
p14/d2555,book,1,0
p14/d2555,blurb,0,0
p14/d2555,overflow,0,0
p14/d2555,superlatives,1,0
p14/d2575,Tom,0,0
p14/d2575,bossing,0,0
p14/d2575,people,0,0
p14/d2586,pen,1,0
p14/d2586,run,0,0
p14/d2586,ink,1,0
p14/d2644,smiled,0,0
p14/d2644,sweetly,1,1
p14/d2648,U.S.A.,0,0
p14/d2648,is,0,0
p14/d2648,Swedish,0,0
p14/d2648,embassy,1,0
p14/d2673,message,1,1
p14/d2673,fake,0,0
p14/d2702,Tom,0,0
p14/d2702,blissfully,1,1
p14/d2702,happy,1,0
p14/d2714,Tom,0,0
p14/d2714,mother,1,0
p14/d2714,crying,0,0
p14/d2726,Tom,0,0
p14/d2726,hates,0,1
p14/d2731,are,0,0
p14/d2823,book,0,0
p14/d2823,costs,0,0
p14/d2823,euros,1,1
p14/d2890,parents,1,0
p14/d2890,adored,1,0
p14/d2895,Use,0,1
p14/d2895,vinegar,1,1
p14/d2913,Stir,0,0
p14/d2913,soup,1,0
p14/d2938,bidding,0,0
p14/d2956,waist,1,1
p14/d2956,measures,0,0
p14/d2956,inches,1,0
p14/d2976,Tom,0,0
p14/d2976,bought,1,1
p14/d2976,gun,1,0
p14/d2981,He,0,0
p14/d2981,months,0,0
p14/d2981,old,0,1
p14/d2982,saw,0,1
p14/d2982,it,0,0
p14/d2995,paid,1,0
p14/d2995,yen,0,0
